created_at,id,id_str,Text,Label
Fri May 20 12:22:21 +0000 2016,7.34E+17,7.34E+17,may long wknd much longer normal s displaced fortmac wildfire families living temp shelters send hugs,displaced_people_and_evacuations
Sat May 21 05:42:27 +0000 2016,7.34E+17,7.34E+17,evacuation orders fort mcmurray wildfire lifted work camps ymmfire,displaced_people_and_evacuations
Fri May 06 13:55:56 +0000 2016,7.29E+17,7.29E+17,massive convoy underway move fort mcmurray wildfire evacuees safe areas,displaced_people_and_evacuations
Fri May 06 18:25:37 +0000 2016,7.29E+17,7.29E+17,province provide cash evacuees immediate needs yql ymmfire,displaced_people_and_evacuations
Fri May 06 22:44:29 +0000 2016,7.29E+17,7.29E+17, canadian wildfire halts evacuation convoy ymmfire fortmacfire,displaced_people_and_evacuations
Sat May 07 20:18:05 +0000 2016,7.29E+17,7.29E+17,wildfire evacuees get supplies support evacuation center ap ap news news,displaced_people_and_evacuations
Thu May 19 13:31:23 +0000 2016,7.33E+17,7.33E+17,wildfire update prrd rescinded evacuation order beatton airport road area fires still burn,displaced_people_and_evacuations
Mon May 23 19:03:36 +0000 2016,7.35E+17,7.35E+17,wildfire evacuation lifted,displaced_people_and_evacuations
Sat May 07 20:27:11 +0000 2016,7.29E+17,7.29E+17,wildfire evacuees get supplies support evacuation center lac la biche alberta ap community recreation,displaced_people_and_evacuations
Mon May 09 01:15:59 +0000 2016,7.29E+17,7.29E+17, wildfire crisis unfolds displaced turn  smem helping people ymmfire v,displaced_people_and_evacuations
Mon May 09 20:43:12 +0000 2016,7.30E+17,7.30E+17, understand this  canadians internally displaced homeless fires yet control cdnpoli https,displaced_people_and_evacuations
Mon May 16 12:10:51 +0000 2016,7.32E+17,7.32E+17, evacuation notice issued greenview new wildfire begins rapidly growing,displaced_people_and_evacuations
Mon May 16 22:41:39 +0000 2016,7.32E+17,7.32E+17,emergency alert camps north fort mcmurray including ruth lake camp evacuate ymm ymmfire,displaced_people_and_evacuations
Tue May 17 00:21:01 +0000 2016,7.32E+17,7.32E+17, wildfire  km away syncrudesuncor growing wildfire forces evac mcmurray camps ymmf,displaced_people_and_evacuations
Tue May 17 22:58:48 +0000 2016,7.33E+17,7.33E+17,fort mcmurray workers frustrated handling evacuation flee threatening wildfire  googlealerts,displaced_people_and_evacuations
Mon May 23 14:53:57 +0000 2016,7.35E+17,7.35E+17,absolutely def also wildfire evacuation sirens light slave lake recently ft mcmurray fires ymmfire,displaced_people_and_evacuations
Tue May 24 00:28:51 +0000 2016,7.35E+17,7.35E+17,wildfiresparked evacuation orders lifted canadian work camps via,displaced_people_and_evacuations
Sat May 07 06:17:47 +0000 2016,7.29E+17,7.29E+17,believe ignoring evacuation order law lawyers confirm reject this,displaced_people_and_evacuations
Sun May 08 01:40:54 +0000 2016,7.29E+17,7.29E+17, alberta wildfire creeps closer oil sands territory officials evacuate nearby work camps,displaced_people_and_evacuations
Sun May 08 02:58:12 +0000 2016,7.29E+17,7.29E+17, fortmcmurray wildfire map interactive evacs industry relief updates,displaced_people_and_evacuations
Sun May 08 04:17:21 +0000 2016,7.29E+17,7.29E+17,whole city  people evacuated bc wildfire canada raised million red cross govt matching,displaced_people_and_evacuations
Mon May 09 16:44:41 +0000 2016,7.30E+17,7.30E+17,call resident evacuated fort mcmurray alberta climate refugees yes actonclimate,displaced_people_and_evacuations
Tue May 10 19:22:18 +0000 2016,7.30E+17,7.30E+17,nasty viral illness among fortmacfire evacuees increases spreads,displaced_people_and_evacuations
Wed May 11 19:41:43 +0000 2016,7.30E+17,7.30E+17, getting mail fort mcmurray wildfire evacuees heres canada posts emergency measures ymmfire ymm yeg,displaced_people_and_evacuations
Mon May 16 03:52:39 +0000 2016,7.32E+17,7.32E+17, new wildfire north fox creek leads evacuation notice md greenview,displaced_people_and_evacuations
Mon May 16 23:28:29 +0000 2016,7.32E+17,7.32E+17, breaking growing wildfire forces evacuation fort mcmurray oilfield camps read ymmfire https,displaced_people_and_evacuations
Mon May 16 23:29:09 +0000 2016,7.32E+17,7.32E+17, breaking growing wildfire forces evacuation mcmurray oilsands camps notley update https,displaced_people_and_evacuations
Tue May 17 22:17:34 +0000 2016,7.33E+17,7.33E+17, fort mcmurray teen rides horse wildfire evacuation ymmfire,displaced_people_and_evacuations
Thu May 19 17:02:14 +0000 2016,7.33E+17,7.33E+17,unbelievably sad many levels  ecologically economically course displaced fires,displaced_people_and_evacuations
Mon May 23 21:25:48 +0000 2016,7.35E+17,7.35E+17, energy oil gas update wildfiresparked evacuation orders lifted canadian work camps,displaced_people_and_evacuations
Fri May 06 14:32:11 +0000 2016,7.29E+17,7.29E+17, evacuations continuing today wildfirestruck alberta,displaced_people_and_evacuations
Fri May 06 19:23:00 +0000 2016,7.29E+17,7.29E+17, military leading vehicle evacuation convoy citysized wildfire canada,displaced_people_and_evacuations
Fri May 06 20:41:45 +0000 2016,7.29E+17,7.29E+17, bc wildfire crosses alberta medical teams help evacuees bc mobile hospital counsellor,displaced_people_and_evacuations
Sat May 07 12:29:13 +0000 2016,7.29E+17,7.29E+17, photos fort mcmurray wildfire forces communities evacuate,displaced_people_and_evacuations
Tue May 10 17:51:03 +0000 2016,7.30E+17,7.30E+17,important information displaced residents ymmfire albertafires,displaced_people_and_evacuations
Sat May 14 02:31:02 +0000 2016,7.31E+17,7.31E+17, breaking tells us level one evacuation notice handful homes near wildfire burning near gold bar fire,displaced_people_and_evacuations
Mon May 16 23:07:50 +0000 2016,7.32E+17,7.32E+17,latest fortmac hour camps north city evacuated ymmfire,displaced_people_and_evacuations
Tue May 17 12:36:48 +0000 2016,7.33E+17,7.33E+17,oilsands work camps evacuated alberta wildfire moves north hr humanresources evacuation,displaced_people_and_evacuations
Sun May 22 14:58:01 +0000 2016,7.34E+17,7.34E+17, red cross releases document wildfire recovery evacuees  ymm ymmfire,displaced_people_and_evacuations
Fri May 06 12:13:10 +0000 2016,7.29E+17,7.29E+17,tough dayfor evacuees go ymmfire fortmacfire,displaced_people_and_evacuations
Fri May 06 13:43:14 +0000 2016,7.29E+17,7.29E+17,massive convoy underway move evacuees stranded oilfield camps north fort mcmurray alta t,displaced_people_and_evacuations
Fri May 06 14:19:01 +0000 2016,7.29E+17,7.29E+17, evacuation convoy leaves alberta wildfire camps ftmcmurray,displaced_people_and_evacuations
Fri May 06 17:51:02 +0000 2016,7.29E+17,7.29E+17,alberta emergency alert issues evacuation preparedness alert wildfire burning clear hills county,displaced_people_and_evacuations
Fri May 06 19:49:27 +0000 2016,7.29E+17,7.29E+17,powerful video featuring story one ymmfire evacuee  makeshift camps ymmhelps ymmstrong,displaced_people_and_evacuations
Sat May 07 01:43:04 +0000 2016,7.29E+17,7.29E+17,evacuees take devastatin,displaced_people_and_evacuations
Sat May 07 07:13:55 +0000 2016,7.29E+17,7.29E+17,fort mcmurray alberta hit massive wildfire making  people evacuate please help us albertastrong,displaced_people_and_evacuations
Sun May 08 05:24:58 +0000 2016,7.29E+17,7.29E+17,residents albertas clear hills county voluntary evacuation notice,displaced_people_and_evacuations
Sun May 08 13:42:40 +0000 2016,7.29E+17,7.29E+17,fires burning across country evacs n ont cottage country,displaced_people_and_evacuations
Mon May 09 03:33:21 +0000 2016,7.30E+17,7.30E+17, crisis unfolds displaced turn twitter ymmfire help  find here heroes,displaced_people_and_evacuations
Mon May 09 23:57:09 +0000 2016,7.30E+17,7.30E+17,bittersweet humor and true alberta resilience ymmfire evacuees,displaced_people_and_evacuations
Wed May 18 07:48:29 +0000 2016,7.33E+17,7.33E+17,earth changes canada wildfire threatens fort mcmurray  evacuated nearby oil sand camps ,displaced_people_and_evacuations
Wed May 18 13:49:05 +0000 2016,7.33E+17,7.33E+17,canadian oil sands camps evacuated wildfire shifts north ,displaced_people_and_evacuations
Wed May 25 19:19:22 +0000 2016,7.36E+17,7.36E+17,important tool ymm evacuees ymmfire albertastrong,displaced_people_and_evacuations
Fri May 06 12:36:50 +0000 2016,7.29E+17,7.29E+17, bc wildfires combine evacuation ordered gpab,displaced_people_and_evacuations
Fri May 06 13:36:31 +0000 2016,7.29E+17,7.29E+17,wildfires spark evacuation order state emergency near fort st john  british columbia  cbc news  bcwildfire,displaced_people_and_evacuations
Fri May 06 14:10:50 +0000 2016,7.29E+17,7.29E+17, fort mcmurray homes destroyed wildfire forces mandatory evacuations orders,displaced_people_and_evacuations
Fri May 06 15:39:00 +0000 2016,7.29E+17,7.29E+17,canada town  totally evacuated destroyed wildfire ,displaced_people_and_evacuations
Fri May 06 21:20:11 +0000 2016,7.29E+17,7.29E+17,proud providing accommodation evacuees affected wildfire,displaced_people_and_evacuations
Fri May 06 22:17:45 +0000 2016,7.29E+17,7.29E+17,bc wildfire crosses alberta medical teams help evacuees  langley times via,displaced_people_and_evacuations
Mon May 09 05:16:02 +0000 2016,7.30E+17,7.30E+17, great resource evacuees,displaced_people_and_evacuations
Wed May 11 17:52:35 +0000 2016,7.30E+17,7.30E+17,gprep continues support evacuees communities affected fort mcmurray wildfire,displaced_people_and_evacuations
Sun May 15 18:12:06 +0000 2016,7.32E+17,7.32E+17,evacuees view street satellite imagery app see homes ok imagery provided govt ymmfire,displaced_people_and_evacuations
Tue May 17 13:08:30 +0000 2016,7.33E+17,7.33E+17,growing wildfire forces evacuation fort mcmurray oilsands camps  edmonton  cbc news finally raining,displaced_people_and_evacuations
Wed May 18 22:01:55 +0000 2016,7.33E+17,7.33E+17,canadians affected wildfire could return home soon   people forced flee fort mcmurray ,displaced_people_and_evacuations
Fri May 06 15:56:05 +0000 2016,7.29E+17,7.29E+17,evacuation camps north fort mcmurray expected take four days,displaced_people_and_evacuations
Fri May 06 21:57:50 +0000 2016,7.29E+17,7.29E+17, state emergency declared fortmcmurray due wildfire  people evacuated far ymmfire,displaced_people_and_evacuations
Sat May 07 01:38:29 +0000 2016,7.29E+17,7.29E+17,canada wildfire disrupts rescue convoy evacuation convoy leaving canadian city fort mcmurray,displaced_people_and_evacuations
Sat May 07 03:27:49 +0000 2016,7.29E+17,7.29E+17,fort mcmurray evacuation creates surreal scene wildfire grows cbcca,displaced_people_and_evacuations
Sun May 08 17:08:07 +0000 2016,7.29E+17,7.29E+17, update evacuees finding new accommodations fort mac fire still burns ymmfire yeg,displaced_people_and_evacuations
Tue May 10 16:22:47 +0000 2016,7.30E+17,7.30E+17,edmonton campsites take wildfire victims hundreds fortmcmurrayevacuees made tempora rvbusiness,displaced_people_and_evacuations
Wed May 11 02:41:45 +0000 2016,7.30E+17,7.30E+17, shoutout heroes helped evacuation wildfire albertastrong ymmfire htt,displaced_people_and_evacuations
Wed May 11 19:02:16 +0000 2016,7.30E+17,7.30E+17,canadian economy braces wildfire fallout evacuation efforts continue  cars,displaced_people_and_evacuations
Mon May 16 17:07:29 +0000 2016,7.32E+17,7.32E+17,one idea prepare evacuation kit wildfire season tips,displaced_people_and_evacuations
Mon May 16 20:13:06 +0000 2016,7.32E+17,7.32E+17,earth changes anotherrelevantinformation outofcontrol wildfire forces evacuation alberta state local emergency issue,displaced_people_and_evacuations
Mon May 16 23:44:11 +0000 2016,7.32E+17,7.32E+17, fort mcmurray wildfire expanding growing work camps evacuated ymmfire ableg,displaced_people_and_evacuations
Tue May 17 13:23:26 +0000 2016,7.33E+17,7.33E+17, workers evacuated alberta oil camps due wildfires  new york daily news wildfire,displaced_people_and_evacuations
Sun May 22 00:12:29 +0000 2016,7.34E+17,7.34E+17, outofprovince evacuees cant access alberta government wildfire relief funds ymmfire,displaced_people_and_evacuations
Fri May 06 18:35:48 +0000 2016,7.29E+17,7.29E+17,fortmcmurray wildfire emergency funding provided fire evacuees ymm ymmfire,displaced_people_and_evacuations
Fri May 06 19:05:16 +0000 2016,7.29E+17,7.29E+17,siphon creek wildfire grows  hectares evacuations ordered,displaced_people_and_evacuations
Fri May 06 19:52:08 +0000 2016,7.29E+17,7.29E+17,lovely writing fort mac evacuees war wildfire syrian refugees flee ymmfire,displaced_people_and_evacuations
Fri May 06 21:57:33 +0000 2016,7.29E+17,7.29E+17, fires near fortstjohn bc prompt evacuation orders cbcs reports,displaced_people_and_evacuations
Sat May 07 00:56:13 +0000 2016,7.29E+17,7.29E+17,fortmacfire fortmcmurray wildfire disrupts evacuation convoy scary climatechange climatereality,displaced_people_and_evacuations
Sat May 07 10:33:12 +0000 2016,7.29E+17,7.29E+17,alberta wildfire grows  sq km s thousands displaced donations,displaced_people_and_evacuations
Mon May 09 13:09:19 +0000 2016,7.30E+17,7.30E+17,wildfire alberta canada led evacuations fort mcmurray check travel affected areas,displaced_people_and_evacuations
Tue May 10 13:19:15 +0000 2016,7.30E+17,7.30E+17,midst tragedy wonderful see compassion extended toward wildfire victims evacuees,displaced_people_and_evacuations
Mon May 16 15:59:16 +0000 2016,7.32E+17,7.32E+17,live am provincial update wildfire evacuee assistance ymm yeg ymmfire,displaced_people_and_evacuations
Tue May 17 15:51:00 +0000 2016,7.33E+17,7.33E+17, premier notley speak wildfire destroyed overnight status camps evacuations ymm,displaced_people_and_evacuations
Sat May 21 15:25:07 +0000 2016,7.34E+17,7.34E+17, fort mcmurray wildfire evacuation order lifted work camps north community,displaced_people_and_evacuations
Mon May 23 20:06:59 +0000 2016,7.35E+17,7.35E+17,wildfire evacuation orders lifted canadian work camps municipal authorities oil town said ,displaced_people_and_evacuations
Fri May 06 20:01:28 +0000 2016,7.29E+17,7.29E+17,fortmcmurray evacuees  info edmonton yeg ymmfire ymmhelps ymmstrong,displaced_people_and_evacuations
Fri May 06 20:57:40 +0000 2016,7.29E+17,7.29E+17,siphon creek wildfire puts clear hills county residents evacuation preparedness alert,displaced_people_and_evacuations
Sat May 07 14:48:53 +0000 2016,7.29E+17,7.29E+17, evacuees fear leave fort mcmurray permanently yeg,displaced_people_and_evacuations
Sun May 08 16:21:15 +0000 2016,7.29E+17,7.29E+17, cbc fortmcmurray wildfire could burn months k ppl evacuated k households registered red cross,displaced_people_and_evacuations
